mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.12912564277648925,0.03923678916773937,0.6335690498352051,0.22710238687109535,6,1,"{'n_neighbors': 6, 'p': 1}",-523.6468157417062,-539.8982929749353,-524.6493626882966,-524.3761684047895,-522.5841637697953,-527.0309607159046,6.473246652660074,9,-439.922158492898,-434.0087096743045,-435.1755016124983,-437.0625591410309,-434.76711469014924,-436.1872087221762,2.1214223805151695
0.09640998840332031,0.0052644257625244,0.6002592086791992,0.2186411740155318,6,2,"{'n_neighbors': 6, 'p': 2}",-515.2025257791681,-532.1990885567528,-518.3298184627268,-522.5271726535343,-515.5213789107763,-520.7559968725916,6.296189625595166,4,-434.7919527244286,-430.2842617537151,-432.4402216943784,-431.80853755093375,-432.8970270165884,-432.44440014800887,1.4687689243411273
0.12047200202941895,0.025324298199886134,0.5822071552276611,0.07229785777851928,7,1,"{'n_neighbors': 7, 'p': 1}",-525.7785060496218,-544.1195027889502,-527.6082436682668,-529.4102135408046,-527.7049329581195,-530.9242798011526,6.696948313533865,12,-453.8711343405877,-449.39601153749066,-452.05082887103043,-450.3872147781539,-450.39440274110916,-451.2199184536744,1.5761260001987396
0.10678229331970215,0.011760737809129894,0.5495182514190674,0.054125563769523106,7,2,"{'n_neighbors': 7, 'p': 2}",-517.2096264296474,-536.8241057980368,-522.2401423605364,-523.9868895878166,-519.3089389173978,-523.9139406186871,6.8648839252155796,6,-447.2155002958863,-445.4084594470446,-447.0197637945161,-447.0207900552029,-446.18935337300434,-446.5707733931308,0.6806225234056019
0.13955702781677246,0.06883930443264892,0.6798473358154297,0.15195996720543894,8,1,"{'n_neighbors': 8, 'p': 1}",-531.1417274939173,-548.8662814274128,-528.7842555040556,-530.4467989571262,-529.9214513325609,-533.8321029430147,7.556439447518484,14,-466.0892500217259,-461.00398670374557,-463.71588045304446,-462.95776968310065,-463.8276316551764,-463.5189037033586,1.6358772501705714
0.1324901580810547,0.05719573472663342,0.669810676574707,0.1049636718448995,8,2,"{'n_neighbors': 8, 'p': 2}",-522.0935001737921,-538.0505879967559,-528.6077780996524,-526.9816483198146,-525.3953215527231,-528.2257672285476,5.3635247598339575,10,-459.5549520581675,-458.4002853335651,-458.7108329471062,-460.14379960604833,-457.51140577023347,-458.8642551430241,0.9146916465338776
0.1416414737701416,0.08887866288194024,1.1087828636169434,0.7221614024526993,9,1,"{'n_neighbors': 9, 'p': 1}",-534.112179610963,-552.4348021987925,-533.638869576413,-533.5233294708381,-534.0320587099267,-537.5482479133867,7.446648344544668,17,-476.3110988802307,-470.9374905452076,-473.10335116415297,-473.99965239557383,-473.5727008220201,-473.58485876143703,1.7230783382235124
0.11434330940246581,0.015095142650024079,0.7160911560058594,0.20565270102280958,9,2,"{'n_neighbors': 9, 'p': 2}",-526.2616022348383,-542.9586760900629,-534.2581434273208,-528.2616969228789,-532.4446246942192,-532.8369486738641,5.810183954027461,13,-469.7852901132644,-467.91006440524126,-468.83481708926354,-470.4372928052321,-467.73353545887005,-468.94019997437425,1.047261990458893
0.12885937690734864,0.06243211839819069,0.8320540904998779,0.49008464475038627,10,1,"{'n_neighbors': 10, 'p': 1}",-537.545915884602,-557.8748464836056,-537.7293279258402,-535.4731054461182,-538.2391541135573,-541.3724699707448,8.304981646711468,19,-485.8243880536485,-480.0186553112598,-482.80641619836626,-482.6912461618678,-482.23786570882334,-482.71571428679306,1.8533830956177197
0.10372228622436523,0.005875832721360278,0.715434455871582,0.10228659065255236,10,2,"{'n_neighbors': 10, 'p': 2}",-531.2761209593326,-546.3635615803499,-535.9700695249132,-531.4690498261878,-535.91033603708,-536.1978275855727,5.47834296096272,16,-478.08836070797486,-477.4700356304857,-477.44995365274315,-480.09750593824225,-477.05272000463475,-478.0317151868162,1.084717669903637
0.10560894012451172,0.011762045571552948,0.7020871639251709,0.16046928939900917,11,1,"{'n_neighbors': 11, 'p': 1}",-542.6236820762368,-557.780505787805,-543.7266301485305,-537.4495944380069,-541.6991151374697,-544.6559055176098,6.898146791823864,21,-492.97094258830583,-488.4784360507834,-490.33167255663056,-491.7600739449416,-490.54529127670884,-490.817283283474,1.5038022769149773
0.10939269065856934,0.013679108985631655,0.7966859817504883,0.15872352894964217,11,2,"{'n_neighbors': 11, 'p': 2}",-533.4615814031872,-550.906383964778,-539.728399873591,-534.9236174022964,-540.0811861371537,-539.8202337562012,6.1219044017048505,18,-487.0211202140462,-484.2863579744609,-486.5365537654513,-488.5365800991199,-485.10977979786276,-486.29807837018814,1.4865814784344342
0.1467641830444336,0.03075320011798114,1.080962610244751,0.2365839215635691,12,1,"{'n_neighbors': 12, 'p': 1}",-547.5072123740008,-563.3722917390802,-550.558497489378,-542.9895905755117,-547.0095693317883,-550.2874323019518,6.971650094322839,23,-501.01141575659256,-496.34414317854834,-498.8010085356198,-499.65686373906493,-499.6174878821234,-499.08618381838977,1.543670263257193
0.10134491920471192,0.009499872561380246,0.8266274929046631,0.1158171280665125,12,2,"{'n_neighbors': 12, 'p': 2}",-538.2545958367126,-555.5276329509908,-541.6475666280417,-540.7643877945153,-544.0206546929317,-544.0429675806383,6.03142296837958,20,-494.28228469627186,-491.87815387735003,-494.63753065677935,-496.2145515902902,-493.051892030203,-494.0128825701789,1.469059469297616
0.1444112777709961,0.014692852526108753,1.7771506309509277,0.5403786266770341,13,1,"{'n_neighbors': 13, 'p': 1}",-553.7697922515441,-566.5597533042788,-556.2742312149034,-548.8702201622248,-551.6459220964435,-555.423983805879,6.07766732971893,26,-508.3963874832042,-504.24746809634263,-506.58480879528327,-507.98426644324917,-508.0028008895108,-507.0431463415181,1.5273372673874777
0.1030881404876709,0.01255435015624932,0.8838790893554688,0.30674650431405664,13,2,"{'n_neighbors': 13, 'p': 2}",-543.1357093838845,-559.2846180583406,-544.6220340493805,-546.8970050806668,-546.6718958908993,-548.1222524926345,5.750135856501272,22,-500.5415722425369,-499.1217386072692,-501.6610478045215,-502.7951919177515,-500.92946972499146,-501.0098040594141,1.2167344830690374
0.12225809097290039,0.014289478337364195,0.9524073123931884,0.30944485229463925,14,1,"{'n_neighbors': 14, 'p': 1}",-557.3240892464042,-569.2301670059752,-559.7892153616951,-553.056762125476,-557.0793080615792,-559.295908360226,5.415924295603296,28,-516.5916233183115,-511.3262175818446,-513.9789244125899,-515.1015439429929,-516.7443183228914,-514.7485255157261,1.9904420564926997
0.18271994590759277,0.06936388324998612,1.9803343296051026,0.7412193584153518,14,2,"{'n_neighbors': 14, 'p': 2}",-545.6446198917523,-563.0103695979608,-549.9893312365504,-546.7254676378083,-549.5328256911107,-550.9805228110365,6.234947568287776,24,-507.24125273642954,-505.6912128021453,-508.42549264651115,-509.29325606031756,-507.32421147591185,-507.59508514426307,1.2162780021067225
0.154913330078125,0.06601315385741086,1.5743783473968507,0.7705497045209138,15,1,"{'n_neighbors': 15, 'p': 1}",-562.6591433978296,-573.7005445487198,-566.8173580533025,-558.8824642719197,-563.0031595210506,-565.0125339585645,5.017822339465778,32,-522.8215443739559,-519.3453472765369,-522.7715891315682,-523.22124249271,-524.061543363652,-522.4442533276846,1.616914048361677
0.10627903938293456,0.011696171292419375,0.9611310005187989,0.13969090270778053,15,2,"{'n_neighbors': 15, 'p': 2}",-549.1961147800563,-567.411902830881,-553.3145693317883,-549.602201622248,-552.5622479721901,-554.4174073074327,6.692725649773051,25,-514.2535596689937,-512.416826472775,-514.8622096054689,-515.796999015121,-513.3392194349498,-514.1337628394616,1.1739259138632687
0.11702895164489746,0.02336061885152667,0.8639001846313477,0.17868311645033358,16,1,"{'n_neighbors': 16, 'p': 1}",-563.8304802456262,-578.3874840690534,-569.7964947856315,-563.8710385283894,-565.7933951332561,-568.3357785523913,5.474774981175112,34,-529.5626919121694,-526.7126604096057,-529.816915662476,-530.4315327906842,-530.5175178147268,-529.4082637179324,1.395324042745749
0.10026783943176269,0.014819609965356889,1.0477753639221192,0.3611218370600578,16,2,"{'n_neighbors': 16, 'p': 2}",-553.3521680570038,-571.1889193025141,-557.9157155272306,-553.1840744495944,-554.5990874855156,-558.0479929643717,6.786823501845258,27,-520.1737583644738,-518.5133922105385,-520.4154687590521,-521.5564223538613,-519.2144701205028,-519.9747023616858,1.043946058119962
0.18607792854309083,0.030974463536629263,2.113250207901001,0.9054966463248227,17,1,"{'n_neighbors': 17, 'p': 1}",-567.3859207916743,-582.4557852338016,-576.7643718901234,-568.8326426283144,-571.4992297730216,-573.3875900633872,5.5492036171622425,36,-536.6756279638823,-534.3094978844931,-536.6485054713618,-537.0333649130819,-537.4783258416628,-536.4290644148963,1.101602366697176
0.1714148998260498,0.010893488173983588,2.134470796585083,0.5811379410812297,17,2,"{'n_neighbors': 17, 'p': 2}",-558.3008648714961,-576.0787380645689,-561.2698793538274,-557.8659055279122,-558.8531797423489,-562.4737135120307,6.903603909963981,29,-526.337116196961,-523.45361135677,-525.2246172091454,-527.2109055776879,-526.0146436884237,-525.6481788057976,1.268587948643196
0.18641390800476074,0.08746642847159895,2.1647665023803713,1.0130940001674575,18,1,"{'n_neighbors': 18, 'p': 1}",-570.2698477065874,-588.6423486399156,-582.368282477147,-574.5891142011073,-575.74149607313,-578.3222178195774,6.454650899274461,39,-543.0916624019519,-540.5388089053685,-541.9996330842168,-542.0838273822168,-543.2193383929089,-542.1866540333326,0.9639938646202524
0.14341392517089843,0.04221004949391832,1.4494747638702392,0.47123263929969067,18,2,"{'n_neighbors': 18, 'p': 2}",-562.7951054982685,-579.2915331041852,-564.8796897128879,-562.2047894940131,-563.4742307197116,-566.5290697058133,6.443211243475479,33,-531.8290863210478,-529.4248364119748,-530.1880893987087,-533.0377150802387,-531.1780491023438,-531.1315552628628,1.2589816183266334
0.12513914108276367,0.009772462705531847,1.5439204216003417,0.7013790268046536,19,1,"{'n_neighbors': 19, 'p': 1}",-573.4161864515303,-593.7058095360054,-588.1074342867597,-577.4170153076783,-579.3223089589558,-582.3937509081859,7.421686662855998,41,-549.543525756252,-546.2513908391383,-547.678368332627,-549.212648532286,-549.4718059269603,-548.4315478774527,1.2844542797578646
0.11487927436828613,0.014663227211767584,1.3553122520446776,0.38612430626187727,19,2,"{'n_neighbors': 19, 'p': 2}",-565.966546536658,-583.1869698577343,-567.7425809599316,-566.4827773373179,-568.2816612795025,-570.3321071942288,6.481248781942486,35,-536.4876756939711,-534.3657148432914,-535.1980735396803,-538.4876737640985,-536.5913620300098,-536.2260999742102,1.4024568028371809
0.09692893028259278,0.00624052069914065,1.0983377933502196,0.4470803191976557,20,1,"{'n_neighbors': 20, 'p': 1}",-578.3016104738733,-597.2871915189434,-593.1722885283895,-582.6470915411356,-584.3291657010428,-587.1474695526769,7.007964996091859,43,-554.7649372845515,-552.6917267750066,-553.5841390997047,-555.7973495162505,-555.812861363768,-554.5302028078562,1.2313411135377126
0.11386871337890625,0.022024872633128485,1.0558497428894043,0.13827759660726008,20,2,"{'n_neighbors': 20, 'p': 2}",-569.2239195921678,-587.3231085621596,-571.3004982618771,-569.8293742757821,-572.0569756662804,-573.9467752716535,6.764004340473098,37,-542.0562802352191,-540.5787564091423,-540.6530009848792,-543.4325227391228,-541.7072678292103,-541.6855656395147,1.0469933947085677
0.10402565002441407,0.006035243439367669,0.8722137928009033,0.014981812414712699,21,1,"{'n_neighbors': 21, 'p': 1}",-581.9086570556852,-601.502871708294,-598.3103680406115,-587.3613584947306,-586.478899740661,-591.1124310079965,7.483597630047844,45,-561.480554969301,-557.9666938412918,-559.1457662608524,-561.1958971642653,-560.7061114927403,-560.0990047456902,1.3368504779961479
0.10042428970336914,0.0075612935376214675,0.9894263744354248,0.040729889942449436,21,2,"{'n_neighbors': 21, 'p': 2}",-573.6394723339458,-591.1189565850669,-575.234177564421,-573.5690503779728,-575.251034596921,-577.7625382916655,6.718320953602768,38,-547.0621678177948,-546.0673199612107,-545.4426259583261,-548.8864795672048,-546.7833169186798,-546.8483820446432,1.1653314971529691
0.10737261772155762,0.007726875989593859,0.9121359348297119,0.040231327592890026,22,1,"{'n_neighbors': 22, 'p': 1}",-585.9666424410951,-606.8070749202137,-602.1494469609186,-592.8667281154536,-591.6455230169599,-595.8870830909282,7.536470546849359,47,-566.1697359446556,-563.4152636998297,-564.4591301462572,-566.4708578455898,-566.4838495610178,-565.39976743947,1.2440557715270117
0.10622072219848633,0.00870335841201766,1.1100802898406983,0.14698983346437489,22,2,"{'n_neighbors': 22, 'p': 2}",-577.9568732159973,-594.2357042794999,-579.9430843779627,-577.9182450226482,-578.5578162856841,-581.7223446363585,6.2994305329373566,40,-551.5729332079815,-551.000302845962,-551.1818010649336,-553.2095988855592,-551.2704020097857,-551.6470076028444,0.8029513647790988
0.10396957397460938,0.008438171421850962,1.0192874908447265,0.20166523682956825,23,1,"{'n_neighbors': 23, 'p': 1}",-590.026930226232,-609.150760907346,-606.8513980553175,-597.1159605017885,-595.0512670663509,-599.639263351407,7.242888761204357,49,-570.7283178607098,-568.9257477804941,-569.0114407195916,-571.1916610201937,-571.4308027899033,-570.2575940341785,1.0767723405294165
0.10730905532836914,0.010279231150969322,1.070526695251465,0.06991853291560311,23,2,"{'n_neighbors': 23, 'p': 2}",-582.8956894510687,-598.7537289749285,-583.5849816111643,-582.4634792684769,-582.0871933094866,-585.9570145230251,6.4177014092931755,42,-556.1568597816325,-555.6451876173672,-555.4106593652946,-557.7734160699038,-556.0676518817238,-556.2107549431843,0.8276850011192347
0.11530427932739258,0.03468712107142752,1.347301197052002,0.27145997955565865,24,1,"{'n_neighbors': 24, 'p': 1}",-593.7060643803344,-613.5053247982081,-610.4112205484743,-601.2374372344534,-600.1856363460796,-603.80913666151,7.2030415524341445,52,-575.329233172079,-574.395028871315,-574.1451043296063,-576.7629241256783,-576.383031110596,-575.403064321855,1.0405386531417848
0.1164820671081543,0.017671304789958944,1.5807286739349364,0.4955640754685005,24,2,"{'n_neighbors': 24, 'p': 2}",-587.0946346502916,-602.92396110918,-587.1848831595211,-586.7957174584781,-585.5547508690614,-589.9107894493065,6.532727994072145,44,-560.9323829456466,-560.3612969883065,-560.5516651217581,-562.8601773265358,-561.0665783172084,-561.1544201398912,0.8898294473318028
0.11324009895324708,0.012043402939830325,1.2724443435668946,0.09369573336054948,25,1,"{'n_neighbors': 25, 'p': 1}",-597.1983176920404,-616.9361835245047,-613.9847925840093,-606.1835365005794,-603.9988922363847,-607.6603445075036,7.086339430936181,54,-580.0252959068393,-579.4176089916282,-579.1828410868432,-581.2615584265106,-581.2846219801866,-580.2343852784015,0.891590585494078
0.10676140785217285,0.009447377033205554,1.1768856048583984,0.13572326341746746,25,2,"{'n_neighbors': 25, 'p': 2}",-591.2543251071717,-605.9334399258487,-591.7726628041715,-590.1190220162225,-589.9895666280419,-593.8138032962912,6.0971955839383964,46,-565.6547272674604,-564.8127933721502,-564.9985284745958,-567.3732576328138,-565.3176907479289,-565.6313994989898,0.9169153557509705
0.13852248191833497,0.04870536888791203,1.3869396209716798,0.17214478126456087,26,1,"{'n_neighbors': 26, 'p': 1}",-602.4614894432412,-620.948392645473,-617.9337908904538,-610.5092477047865,-608.722809519565,-612.115146040704,6.62061652276998,56,-584.7794107488642,-584.3053826767654,-584.1576675743005,-587.1184127847125,-585.6842180905821,-585.2090183750449,1.0934404853690327
0.12270441055297851,0.015632178497071842,1.2777260780334472,0.16644702099017666,26,2,"{'n_neighbors': 26, 'p': 2}",-593.0676853560065,-609.6058928905645,-595.3150414475443,-593.4792004634994,-593.2674035118994,-596.9470447339028,6.380047083986316,48,-569.5181728847323,-569.6706631192162,-569.9904442206308,-572.3558132383808,-569.8167835003766,-570.2703753926673,1.054383374113568
0.10827040672302246,0.013569403538300617,1.456764554977417,0.5121904746605026,27,1,"{'n_neighbors': 27, 'p': 1}",-607.5103953449452,-626.5459562215443,-623.1418479893567,-613.5638212952234,-611.9107076949488,-616.5345457092037,7.148778289897566,58,-589.4906385485165,-589.3694047745494,-588.9170920529475,-591.5921731070042,-590.9194684227127,-590.0577553811461,1.0191710367926112
0.10875539779663086,0.009914493517217435,1.2197383403778077,0.17467034287379474,27,2,"{'n_neighbors': 27, 'p': 2}",-595.5229598733248,-612.4290434566184,-599.2529376421612,-595.9216170979787,-596.27702673705,-599.8807169614266,6.411017181454927,50,-574.0284346511571,-574.5341772640808,-574.7484609921316,-576.8081695622974,-573.9975581861914,-574.8233601311716,1.0336885856623335
0.1964719295501709,0.14874887373852574,2.372460651397705,2.306590813996071,28,1,"{'n_neighbors': 28, 'p': 1}",-611.4291052187299,-631.2938990681432,-627.3802267836451,-617.6789935441152,-614.8311910279756,-620.5226831285217,7.5659475253846935,60,-594.1361966008269,-594.2311729506263,-593.8962907711025,-595.6071749277893,-595.9216307199549,-594.75849319406,0.8344893404410905
0.14105920791625975,0.030045357371558775,1.829222822189331,0.21122628629962048,28,2,"{'n_neighbors': 28, 'p': 2}",-599.3761606832514,-616.8592118112454,-604.5443138553219,-598.6483198146002,-599.5877545108426,-603.8031521350524,6.854927303194331,51,-578.0240743729489,-579.1652927617557,-578.4599334171997,-580.6859093993892,-578.0603145406242,-578.8791048983836,0.9923351830927172
0.16022329330444335,0.030042526658436507,1.9020867347717285,0.32878375624864226,29,1,"{'n_neighbors': 29, 'p': 1}",-615.8685412246953,-635.1288658764119,-630.2040436328765,-621.124745275103,-617.676960882247,-624.0006313782667,7.439225044757874,63,-598.8586257840055,-598.5533433422333,-598.0765369010066,-599.7077445866603,-601.0478695244811,-599.2488240276774,1.0447370903318491
0.16531920433044434,0.06525870084521776,2.4311753273010255,1.4326323408579398,29,2,"{'n_neighbors': 29, 'p': 2}",-603.8114175446166,-619.9826767186445,-608.1699764254604,-601.7523994086387,-602.8927797978184,-607.3218499790357,6.69289818243761,53,-582.2791913767632,-582.7745739974368,-582.9535568523021,-584.2848648238305,-582.0242224348692,-582.8632818970403,0.7851240912973481
0.12497682571411133,0.01860418362844546,1.320543098449707,0.4591780669353453,30,1,"{'n_neighbors': 30, 'p': 1}",-620.3355115282122,-639.5292434248639,-634.2968288914639,-623.8296292004635,-620.3290807261491,-627.6640587542305,7.835669774573557,65,-603.4601122022343,-602.8520243716385,-602.4255798234942,-604.4020392793001,-605.4250613135586,-603.7129633980452,1.0833846080565361
0.10478129386901855,0.006615120353422555,1.4796228885650635,0.40215869021245143,30,2,"{'n_neighbors': 30, 'p': 2}",-607.2398447456841,-623.7134901324683,-610.8784588644264,-605.4164078794901,-606.4317806102744,-610.7359964464687,6.745116916882404,55,-585.5622229946989,-586.7964031555671,-586.9238755962382,-588.5439883745631,-586.2035726010466,-586.8060125444229,0.9944335427635985
0.1769166946411133,0.0962998429690714,2.8534132480621337,1.6912921110349857,31,1,"{'n_neighbors': 31, 'p': 1}",-624.0517601593655,-644.7612095933263,-637.5191380405935,-628.563981609539,-623.3283519605278,-631.6448882726704,8.28078561449107,67,-607.7357073908262,-607.5475778651797,-607.0588899831992,-609.0551728584484,-609.4000889568316,-608.159487410897,0.9062761292384244
0.11170034408569336,0.025340631178566417,1.607989740371704,0.39501084876422043,31,2,"{'n_neighbors': 31, 'p': 2}",-611.8083390329681,-626.7384372161863,-614.3575000934474,-608.8734908234592,-609.3615557133779,-614.2278645758878,6.553405484699964,57,-589.4868200842685,-590.0707264675732,-590.9072419457625,-592.2386594055965,-590.5017847431559,-590.6410465292713,0.9273752645560771
0.15146279335021973,0.10295530603882702,1.4721385478973388,0.30682496981225266,32,1,"{'n_neighbors': 32, 'p': 1}",-627.7303904530182,-649.5411018421968,-641.1101426709154,-632.4176636732329,-625.7757676709155,-635.3150132620558,8.864349557624204,70,-611.8090247602909,-611.5678997928796,-611.0009215138173,-613.7527591101326,-613.3531869170384,-612.2967584188317,1.0662355731814435
0.11528363227844238,0.02036329089110457,1.7186445236206054,0.5448273652048885,32,2,"{'n_neighbors': 32, 'p': 2}",-615.2540189433438,-629.9290747016569,-618.4877933082271,-612.7974797219003,-611.6968822421785,-617.6330497834613,6.575764988481412,59,-593.523663132586,-593.0441923032357,-594.5330839754359,-595.6471090898557,-593.7550212545623,-594.1006139511352,0.9107151907270046
0.09699277877807617,0.006204494557933579,1.194317102432251,0.10060828138926986,33,1,"{'n_neighbors': 33, 'p': 1}",-631.0652545616049,-653.2994280658515,-644.376716176832,-636.3224516310264,-629.1494048246077,-638.8426510519846,8.948995498370186,72,-615.4773703841229,-615.3419798050023,-615.0977918341049,-618.3776590421917,-617.536579221331,-616.3662760573505,1.331439772608964
0.10835075378417969,0.0034407179832420844,1.574939775466919,0.5154621022040445,33,2,"{'n_neighbors': 33, 'p': 2}",-617.4957008387665,-632.0062459843482,-622.8425295832017,-616.597485866779,-614.4126900523192,-620.670930465083,6.309450495730149,61,-597.2453131295575,-596.9918222812113,-598.5948328075377,-599.3721711056455,-597.562904989879,-597.9534088627662,0.8947460617069962
0.10033001899719238,0.012564248153943537,1.1951577186584472,0.06848318191447139,34,1,"{'n_neighbors': 34, 'p': 1}",-635.6198790951903,-657.4336488853448,-648.5392645354782,-639.8360575284574,-633.85166314498,-643.0561026378903,8.799621786818902,75,-619.4054497092137,-619.2733809088074,-619.651075869778,-621.9005544631387,-621.966062561981,-620.4393047025837,1.226032589862881
0.10317082405090332,0.007665731554487527,1.2683056831359862,0.012716682480732114,34,2,"{'n_neighbors': 34, 'p': 2}",-619.7333551425437,-634.9724692796827,-626.0725615159158,-620.2956376525117,-617.164688841933,-623.6477424865174,6.3673888513354555,62,-600.6003532376714,-600.7110633425178,-602.2427684647811,-603.0705074683833,-601.1487874739721,-601.5546959974652,0.9548168436672982
0.10016555786132812,0.007844903799759407,1.1824363231658936,0.07460760897454431,35,1,"{'n_neighbors': 35, 'p': 1}",-639.2099740139365,-660.4327589916745,-652.3967687468961,-643.2226022181758,-636.7530938586327,-646.4030395658631,8.806073387974097,77,-623.6286732299593,-623.3250741784503,-624.146374568598,-625.9869300735763,-626.2159699404936,-624.6606043982156,1.2075808038239295
0.10281953811645508,0.011702108789754511,1.3560478210449218,0.10135520067431028,35,2,"{'n_neighbors': 35, 'p': 2}",-621.7628316533426,-637.6460565734809,-629.2164111902002,-622.6925674557193,-621.0380499917233,-626.4711833728932,6.298881159701745,64,-603.7493881571053,-603.9564637673963,-606.5211790411083,-606.7884057371282,-604.4890157001332,-605.1008904805742,1.2942634287812846
0.14704575538635253,0.07890553825526817,1.3330507278442383,0.24999660674910057,36,1,"{'n_neighbors': 36, 'p': 1}",-643.2112379150093,-663.549096280848,-655.374459250676,-647.5243272820909,-640.4082753959058,-650.0134792249061,8.446056366742257,80,-627.4719486367396,-627.6490887994105,-628.6326875293694,-629.5797414209296,-629.9470619379591,-628.6561056648816,0.9936327644115563
0.10228176116943359,0.006977729980663928,1.321781826019287,0.047304871770689275,36,2,"{'n_neighbors': 36, 'p': 2}",-624.5734464913297,-641.0591279496389,-632.3642043259947,-625.2173908845114,-623.4771662160422,-629.3382671735033,6.64187496028611,66,-607.0001343787517,-606.8971262259043,-610.2297568700154,-610.0985933285699,-608.0409931830911,-608.4533207972665,1.45369551111157
0.09828391075134277,0.004317139856886669,1.2992743492126464,0.23053227889946026,37,1,"{'n_neighbors': 37, 'p': 1}",-647.4893798908397,-667.2940782283848,-658.3408067395321,-650.4645704800978,-643.7919576587017,-653.4761585995113,8.405886444222173,82,-630.9530117586083,-631.8858540473211,-632.4979636956926,-633.4231207048541,-633.6756553204616,-632.4871211053876,1.000383921837909
